city_key,pref_code,pref_name,city_code,city_name
3939428,39,高知県,39428,黒潮町
4040000,40,福岡県,40000,
4040100,40,福岡県,40100,北九州市
4040130,40,福岡県,40130,福岡市
4040202,40,福岡県,40202,大牟田市
4040203,40,福岡県,40203,久留米市
4040204,40,福岡県,40204,直方市
4040205,40,福岡県,40205,飯塚市
4040206,40,福岡県,40206,田川市
4040207,40,福岡県,40207,柳川市
4040210,40,福岡県,40210,八女市
4040211,40,福岡県,40211,筑後市
4040212,40,福岡県,40212,大川市
4040213,40,福岡県,40213,行橋市
4040214,40,福岡県,40214,豊前市
4040215,40,福岡県,40215,中間市
4040216,40,福岡県,40216,小郡市
4040217,40,福岡県,40217,筑紫野市
4040218,40,福岡県,40218,春日市
4040219,40,福岡県,40219,大野城市
4040220,40,福岡県,40220,宗像市
4040221,40,福岡県,40221,太宰府市
4040223,40,福岡県,40223,古賀市
4040224,40,福岡県,40224,福津市
4040225,40,福岡県,40225,うきは市
4040226,40,福岡県,40226,宮若市
4040227,40,福岡県,40227,嘉麻市
4040228,40,福岡県,40228,朝倉市
4040229,40,福岡県,40229,みやま市
4040230,40,福岡県,40230,糸島市
4040231,40,福岡県,40231,那珂川市
4040341,40,福岡県,40341,宇美町
4040342,40,福岡県,40342,篠栗町
4040343,40,福岡県,40343,志免町
4040344,40,福岡県,40344,須恵町
4040345,40,福岡県,40345,新宮町
4040348,40,福岡県,40348,久山町
4040349,40,福岡県,40349,粕屋町
4040381,40,福岡県,40381,芦屋町
4040382,40,福岡県,40382,水巻町
4040383,40,福岡県,40383,岡垣町
4040384,40,福岡県,40384,遠賀町
4040401,40,福岡県,40401,小竹町
4040402,40,福岡県,40402,鞍手町
4040421,40,福岡県,40421,桂川町
4040447,40,福岡県,40447,筑前町
4040448,40,福岡県,40448,東峰村
4040503,40,福岡県,40503,大刀洗町
4040522,40,福岡県,40522,大木町
4040544,40,福岡県,40544,広川町
4040601,40,福岡県,40601,香春町
4040602,40,福岡県,40602,添田町
4040604,40,福岡県,40604,糸田町
4040605,40,福岡県,40605,川崎町
4040608,40,福岡県,40608,大任町
4040609,40,福岡県,40609,赤村
4040610,40,福岡県,40610,福智町
4040621,40,福岡県,40621,苅田町
4040625,40,福岡県,40625,みやこ町
4040642,40,福岡県,40642,吉富町
4040646,40,福岡県,40646,上毛町
4040647,40,福岡県,40647,築上町
4141000,41,佐賀県,41000,
4141201,41,佐賀県,41201,佐賀市
4141202,41,佐賀県,41202,唐津市
4141203,41,佐賀県,41203,鳥栖市
4141204,41,佐賀県,41204,多久市
4141205,41,佐賀県,41205,伊万里市
4141206,41,佐賀県,41206,武雄市
4141207,41,佐賀県,41207,鹿島市
4141208,41,佐賀県,41208,小城市
4141209,41,佐賀県,41209,嬉野市
4141210,41,佐賀県,41210,神埼市
4141327,41,佐賀県,41327,吉野ヶ里町
4141341,41,佐賀県,41341,基山町
4141345,41,佐賀県,41345,上峰町
4141346,41,佐賀県,41346,みやき町
4141387,41,佐賀県,41387,玄海町
4141401,41,佐賀県,41401,有田町
4141423,41,佐賀県,41423,大町町
4141424,41,佐賀県,41424,江北町
4141425,41,佐賀県,41425,白石町
4141441,41,佐賀県,41441,太良町
4242000,42,長崎県,42000,
4242201,42,長崎県,42201,長崎市
4242202,42,長崎県,42202,佐世保市
4242203,42,長崎県,42203,島原市
4242204,42,長崎県,42204,諫早市
4242205,42,長崎県,42205,大村市
4242207,42,長崎県,42207,平戸市
4242208,42,長崎県,42208,松浦市
4242209,42,長崎県,42209,対馬市
4242210,42,長崎県,42210,壱岐市
4242211,42,長崎県,42211,五島市
4242212,42,長崎県,42212,西海市
4242213,42,長崎県,42213,雲仙市
4242214,42,長崎県,42214,南島原市
4242307,42,長崎県,42307,長与町
4242308,42,長崎県,42308,時津町
4242321,42,長崎県,42321,東彼杵町
4242322,42,長崎県,42322,川棚町
4242323,42,長崎県,42323,波佐見町
4242383,42,長崎県,42383,小値賀町
4242391,42,長崎県,42391,佐々町
4242411,42,長崎県,42411,新上五島町
4343000,43,熊本県,43000,
4343100,43,熊本県,43100,熊本市
4343202,43,熊本県,43202,八代市
4343203,43,熊本県,43203,人吉市
4343204,43,熊本県,43204,荒尾市
4343205,43,熊本県,43205,水俣市
4343206,43,熊本県,43206,玉名市
4343208,43,熊本県,43208,山鹿市
4343210,43,熊本県,43210,菊池市
4343211,43,熊本県,43211,宇土市
4343212,43,熊本県,43212,上天草市
4343213,43,熊本県,43213,宇城市
4343214,43,熊本県,43214,阿蘇市
4343215,43,熊本県,43215,天草市
4343216,43,熊本県,43216,合志市
4343348,43,熊本県,43348,美里町
4343364,43,熊本県,43364,玉東町
4343367,43,熊本県,43367,南関町
4343368,43,熊本県,43368,長洲町
4343369,43,熊本県,43369,和水町
4343403,43,熊本県,43403,大津町
4343404,43,熊本県,43404,菊陽町
4343423,43,熊本県,43423,南小国町
4343424,43,熊本県,43424,小国町
4343425,43,熊本県,43425,産山村
4343428,43,熊本県,43428,高森町
4343432,43,熊本県,43432,西原村
4343433,43,熊本県,43433,南阿蘇村
4343441,43,熊本県,43441,御船町
4343442,43,熊本県,43442,嘉島町
4343443,43,熊本県,43443,益城町
4343444,43,熊本県,43444,甲佐町
4343447,43,熊本県,43447,山都町
4343468,43,熊本県,43468,氷川町
4343482,43,熊本県,43482,芦北町
4343484,43,熊本県,43484,津奈木町
4343501,43,熊本県,43501,錦町
4343505,43,熊本県,43505,多良木町
4343506,43,熊本県,43506,湯前町
4343507,43,熊本県,43507,水上村
4343510,43,熊本県,43510,相良村
4343511,43,熊本県,43511,五木村
4343512,43,熊本県,43512,山江村
4343513,43,熊本県,43513,球磨村
4343514,43,熊本県,43514,あさぎり町
4343531,43,熊本県,43531,苓北町
4444000,44,大分県,44000,
4444201,44,大分県,44201,大分市
4444202,44,大分県,44202,別府市
4444203,44,大分県,44203,中津市
4444204,44,大分県,44204,日田市
4444205,44,大分県,44205,佐伯市
4444206,44,大分県,44206,臼杵市
4444207,44,大分県,44207,津久見市
4444208,44,大分県,44208,竹田市
4444209,44,大分県,44209,豊後高田市
4444210,44,大分県,44210,杵築市
4444211,44,大分県,44211,宇佐市
4444212,44,大分県,44212,豊後大野市
4444213,44,大分県,44213,由布市
4444214,44,大分県,44214,国東市
4444322,44,大分県,44322,姫島村
4444341,44,大分県,44341,日出町
4444461,44,大分県,44461,九重町
4444462,44,大分県,44462,玖珠町
4545000,45,宮崎県,45000,
4545201,45,宮崎県,45201,宮崎市
4545202,45,宮崎県,45202,都城市
4545203,45,宮崎県,45203,延岡市
4545204,45,宮崎県,45204,日南市
4545205,45,宮崎県,45205,小林市
4545206,45,宮崎県,45206,日向市
4545207,45,宮崎県,45207,串間市
4545208,45,宮崎県,45208,西都市
4545209,45,宮崎県,45209,えびの市
4545341,45,宮崎県,45341,三股町
4545361,45,宮崎県,45361,高原町
4545382,45,宮崎県,45382,国富町
4545383,45,宮崎県,45383,綾町
4545401,45,宮崎県,45401,高鍋町
4545402,45,宮崎県,45402,新富町
4545403,45,宮崎県,45403,西米良村
4545404,45,宮崎県,45404,木城町
4545405,45,宮崎県,45405,川南町
4545406,45,宮崎県,45406,都農町
4545421,45,宮崎県,45421,門川町
4545429,45,宮崎県,45429,諸塚村
4545430,45,宮崎県,45430,椎葉村
4545431,45,宮崎県,45431,美郷町
4545441,45,宮崎県,45441,高千穂町
4545442,45,宮崎県,45442,日之影町
4545443,45,宮崎県,45443,五ヶ瀬町
4646000,46,鹿児島県,46000,
4646201,46,鹿児島県,46201,鹿児島市
4646203,46,鹿児島県,46203,鹿屋市
4646204,46,鹿児島県,46204,枕崎市
4646206,46,鹿児島県,46206,阿久根市
4646208,46,鹿児島県,46208,出水市
4646210,46,鹿児島県,46210,指宿市
4646213,46,鹿児島県,46213,西之表市
4646214,46,鹿児島県,46214,垂水市
4646215,46,鹿児島県,46215,薩摩川内市
4646216,46,鹿児島県,46216,日置市
4646217,46,鹿児島県,46217,曽於市
4646218,46,鹿児島県,46218,霧島市
4646219,46,鹿児島県,46219,いちき串木野市
4646220,46,鹿児島県,46220,南さつま市
4646221,46,鹿児島県,46221,志布志市
4646222,46,鹿児島県,46222,奄美市
4646223,46,鹿児島県,46223,南九州市
4646224,46,鹿児島県,46224,伊佐市
4646225,46,鹿児島県,46225,姶良市
4646303,46,鹿児島県,46303,三島村
4646304,46,鹿児島県,46304,十島村
4646392,46,鹿児島県,46392,さつま町
4646404,46,鹿児島県,46404,長島町
4646452,46,鹿児島県,46452,湧水町
4646468,46,鹿児島県,46468,大崎町
4646482,46,鹿児島県,46482,東串良町
4646490,46,鹿児島県,46490,錦江町
4646491,46,鹿児島県,46491,南大隅町
4646492,46,鹿児島県,46492,肝付町
4646501,46,鹿児島県,46501,中種子町
4646502,46,鹿児島県,46502,南種子町
4646505,46,鹿児島県,46505,屋久島町
4646523,46,鹿児島県,46523,大和村
4646524,46,鹿児島県,46524,宇検村
4646525,46,鹿児島県,46525,瀬戸内町
4646527,46,鹿児島県,46527,龍郷町
4646529,46,鹿児島県,46529,喜界町
4646530,46,鹿児島県,46530,徳之島町
4646531,46,鹿児島県,46531,天城町
4646532,46,鹿児島県,46532,伊仙町
4646533,46,鹿児島県,46533,和泊町
4646534,46,鹿児島県,46534,知名町
4646535,46,鹿児島県,46535,与論町
4747000,47,沖縄県,47000,
4747201,47,沖縄県,47201,那覇市
4747205,47,沖縄県,47205,宜野湾市
4747207,47,沖縄県,47207,石垣市
4747208,47,沖縄県,47208,浦添市
4747209,47,沖縄県,47209,名護市
4747210,47,沖縄県,47210,糸満市
4747211,47,沖縄県,47211,沖縄市
4747212,47,沖縄県,47212,豊見城市
4747213,47,沖縄県,47213,うるま市
4747214,47,沖縄県,47214,宮古島市
4747215,47,沖縄県,47215,南城市
4747301,47,沖縄県,47301,国頭村
4747302,47,沖縄県,47302,大宜味村
4747303,47,沖縄県,47303,東村
4747306,47,沖縄県,47306,今帰仁村
4747308,47,沖縄県,47308,本部町
4747311,47,沖縄県,47311,恩納村
4747313,47,沖縄県,47313,宜野座村
4747314,47,沖縄県,47314,金武町
4747315,47,沖縄県,47315,伊江村
4747324,47,沖縄県,47324,読谷村
4747325,47,沖縄県,47325,嘉手納町
4747326,47,沖縄県,47326,北谷町
4747327,47,沖縄県,47327,北中城村
4747328,47,沖縄県,47328,中城村
4747329,47,沖縄県,47329,西原町
4747348,47,沖縄県,47348,与那原町
4747350,47,沖縄県,47350,南風原町
4747353,47,沖縄県,47353,渡嘉敷村
4747354,47,沖縄県,47354,座間味村
4747355,47,沖縄県,47355,粟国村
4747356,47,沖縄県,47356,渡名喜村
4747357,47,沖縄県,47357,南大東村
4747358,47,沖縄県,47358,北大東村
4747359,47,沖縄県,47359,伊平屋村
4747360,47,沖縄県,47360,伊是名村
4747361,47,沖縄県,47361,久米島町
4747362,47,沖縄県,47362,八重瀬町
4747375,47,沖縄県,47375,多良間村
4747381,47,沖縄県,47381,竹富町
4747382,47,沖縄県,47382,与那国町
